price,mileage,transmission,model,year,fuelType,tax,mpg,engineSize
8950,26000,Manual, Fiesta,2017,Petrol,0,65.7,1
12950,27000,Manual, Fiesta,2017,Petrol,150,47.9,1.6
9450,10000,Manual, Fiesta,2018,Petrol,150,64.2,1.1
8900,46134,Manual, Focus,2017,Petrol,145,60.1,1
14400,27505,Manual, Focus,2016,Diesel,20,67.3,2
13450,15267,Automatic, Focus,2018,Diesel,145,64.2,2
9500,32222,Manual, EcoSport,2017,Diesel,30,64.2,1.5
12999,15974,Manual, Fiesta,2017,Petrol,145,47.9,1.6
10300,15191,Manual, EcoSport,2017,Diesel,30,64.2,1.5
9000,22753,Manual, Fiesta,2017,Petrol,150,64.2,1.1
11200,20471,Manual, Fiesta,2018,Petrol,150,65.7,1
8150,36571,Manual, Fiesta,2014,Petrol,0,65.7,1
10000,30208,Manual, Focus,2016,Petrol,20,60.1,1
8000,9349,Manual, Fiesta,2016,Petrol,125,54.3,1.2
7000,56669,Manual, Fiesta,2014,Petrol,0,65.7,1
14750,6551,Manual, EcoSport,2018,Petrol,145,54.3,1
12995,33000,Manual, Focus,2015,Diesel,20,67.3,2
18000,18805,Manual, Focus,2017,Petrol,150,41.5,2
6400,74047,Manual, Fiesta,2014,Petrol,20,62.8,1
9700,29266,Manual, Focus,2017,Petrol,145,60.1,1
9500,32245,Manual, Focus,2015,Petrol,20,60.1,1
6500,57029,Manual, Focus,2013,Petrol,30,56.5,1
11500,12901,Manual, Fiesta,2017,Petrol,150,65.7,1
10750,25519,Manual, Focus,2017,Diesel,145,74.3,1.5
17500,7410,Manual, Fiesta,2019,Petrol,150,40.3,1.5
15750,12036,Automatic, Fiesta,2018,Petrol,150,48.7,1
11500,735,Manual, Fiesta,2019,Petrol,145,48.7,1.1
13000,1334,Manual, Fiesta,2019,Petrol,145,48.7,1.1
9995,24664,Manual, Focus,2016,Petrol,20,61.4,1
5495,58400,Manual, Fiesta,2012,Petrol,150,48.7,1
13995,7452,Manual, Fiesta,2018,Petrol,150,65.7,1
4995,70000,Manual, Focus,2011,Petrol,145,47.9,1.6
10495,16000,Manual, EcoSport,2016,Petrol,125,52.3,1
9990,23700,Automatic, Focus,2016,Petrol,165,44.8,1.6
11995,6654,Manual, Focus,2017,Petrol,150,60.1,1
13495,11139,Manual, Focus,2018,Petrol,150,57.7,1
7995,39094,Manual, Focus,2016,Petrol,20,61.4,1
12750,7269,Manual, Fiesta,2019,Petrol,145,58.9,1
2650,73206,Manual, Fiesta,2008,Petrol,150,47.1,1.2
5725,75100,Manual, Fiesta,2013,Petrol,0,65.7,1
5175,70000,Manual, Focus,2012,Petrol,20,58.9,1
4250,68000,Manual, Fiesta,2012,Petrol,125,50.4,1.2
11495,21000,Automatic, Focus,2017,Petrol,150,51.4,1
15495,11041,Manual, Focus,2018,Petrol,150,60.1,1
15495,10561,Manual, Focus,2018,Petrol,150,60.1,1
8495,36346,Manual, Fiesta,2016,Petrol,0,65.7,1
8495,41966,Manual, Fiesta,2016,Petrol,20,62.8,1
8750,25624,Automatic, Fiesta,2014,Petrol,0,57.7,1
12249,34812,Automatic, Fiesta,2018,Petrol,145,54.3,1
10295,9600,Manual, Fiesta,2017,Petrol,0,65.7,1
12249,2131,Manual, Fiesta,2019,Petrol,145,55.4,1.1
5995,49971,Manual, Fiesta,2011,Petrol,125,50.4,1.2
10250,29320,Automatic, Focus,2016,Petrol,125,51.4,1
9250,24614,Manual, Focus,2015,Petrol,20,61.4,1
5500,41698,Manual, Fiesta,2012,Petrol,125,50.4,1.2
11295,12674,Automatic, Fiesta,2017,Petrol,0,57.7,1
16495,2210,Automatic, Fiesta,2018,Petrol,145,48.7,1
18994,7,Automatic, EcoSport,2019,Petrol,145,45.6,1
16899,11997,Automatic, Focus,2019,Petrol,145,74.3,1.5
11295,10365,Manual, Fiesta,2018,Petrol,145,58.9,1
11494,32486,Automatic, Fiesta,2018,Petrol,145,54.3,1
7785,7000,Automatic, Fiesta,2013,Petrol,145,47.9,1.6
7195,70000,Manual, Focus,2015,Diesel,0,74.3,1.5
17494,5000,Manual, EcoSport,2019,Petrol,145,51.4,1
15395,18500,Manual, Focus,2018,Petrol,145,60.1,1
15695,3490,Manual, EcoSport,2019,Petrol,145,53.3,1
9000,34723,Manual, EcoSport,2017,Petrol,125,53.3,1
9295,14824,Manual, Fiesta,2017,Petrol,0,65.7,1
8895,33707,Manual, Fiesta,2017,Petrol,0,65.7,1
9295,10092,Manual, Fiesta,2016,Petrol,0,65.7,1
6999,38855,Manual, Fiesta,2015,Petrol,125,54.3,1.2
8999,39000,Manual, Focus,2016,Diesel,0,74.3,1.5
8999,55600,Manual, Fiesta,2016,Petrol,0,65.7,1
9999,26250,Manual, Fiesta,2017,Petrol,150,65.7,1
18999,20300,Manual, Focus,2018,Petrol,150,41.5,2
5999,62300,Manual, Fiesta,2012,Petrol,0,65.7,1
10999,16300,Manual, Fiesta,2017,Petrol,150,65.7,1
12995,2135,Manual, EcoSport,2018,Petrol,145,54.3,1
5295,54138,Manual, Fiesta,2013,Petrol,30,54.3,1.2
7795,22789,Manual, Focus,2012,Petrol,30,55.4,1
8495,18358,Manual, Fiesta,2014,Petrol,0,65.7,1
12295,16136,Manual, Focus,2018,Petrol,145,60.1,1
10495,31597,Automatic, Fiesta,2017,Petrol,0,57.7,1
12295,15893,Manual, Focus,2018,Petrol,145,60.1,1
12295,25090,Automatic, Fiesta,2018,Petrol,150,54.3,1
5795,69163,Manual, Fiesta,2013,Petrol,0,65.7,1
9995,8067,Manual, Fiesta,2016,Petrol,20,62.8,1
4795,54869,Manual, Fiesta,2010,Petrol,150,48.7,1.6
11495,58655,Manual, Focus,2015,Diesel,20,67.3,2
10995,34646,Automatic, Focus,2016,Petrol,150,46.3,1.5
2998,94000,Manual, Fiesta,2010,Petrol,125,50.4,1.2
8795,8719,Manual, Fiesta,2017,Petrol,125,54.3,1.2
11295,9132,Manual, Fiesta,2018,Petrol,145,58.9,1
9695,25146,Manual, Fiesta,2016,Petrol,0,65.7,1
12145,2125,Manual, Fiesta,2018,Petrol,145,58.9,1
15295,14034,Manual, Focus,2018,Petrol,145,58.9,1
7000,47781,Manual, Focus,2013,Petrol,30,56.5,1
17295,431,Automatic, Fiesta,2018,Petrol,145,48.7,1
14295,36970,Manual, Focus,2017,Petrol,200,41.5,2
1885,98213,Manual, Focus,2005,Petrol,200,42.1,1.6
3485,90000,Manual, Focus,2010,Diesel,30,62.8,1.6
3485,85049,Manual, Focus,2009,Petrol,205,42.2,1.6
4985,70000,Automatic, Fiesta,2010,Petrol,205,42.8,1.4
15495,14298,Manual, Focus,2018,Petrol,145,58.9,1
14450,20850,Automatic, Focus,2019,Petrol,145,50.4,1
3690,80000,Manual, Focus,2009,Diesel,150,54.3,1.8
6490,48000,Manual, Focus,2012,Petrol,30,56.5,1
6995,35000,Manual, Focus,2013,Petrol,20,58.9,1
6995,39000,Automatic, Fiesta,2013,Petrol,145,47.9,1.6
5495,59000,Automatic, Fiesta,2010,Petrol,200,43.4,1.4
7995,31000,Manual, Fiesta,2016,Petrol,0,65.7,1
1995,43000,Manual, Fiesta,2000,Petrol,160,41.5,1.3
7500,30762,Manual, Fiesta,2016,Petrol,0,65.7,1
4150,73790,Manual, Fiesta,2011,Petrol,125,50.4,1.2
4490,70000,Manual, Fiesta,2011,Diesel,20,68.9,1.4
4690,79000,Manual, Focus,2010,Diesel,30,62.8,1.6
6750,70000,Manual, Focus,2013,Diesel,125,56.5,2
11750,8538,Manual, Fiesta,2018,Petrol,150,64.2,1
10895,32074,Automatic, Fiesta,2018,Petrol,145,54.3,1
10495,31658,Manual, Fiesta,2018,Petrol,145,65.7,1
9100,29396,Manual, Fiesta,2017,Petrol,145,65.7,1
12695,3937,Manual, Focus,2017,Petrol,20,60.1,1
19000,25,Manual, EcoSport,2020,Petrol,150,51.4,1
12695,13305,Automatic, Fiesta,2017,Petrol,145,54.3,1
11495,25670,Automatic, Fiesta,2018,Petrol,150,54.3,1
2950,70000,Manual, Fiesta,2010,Diesel,20,67.3,1.4
3495,102000,Manual, Focus,2011,Diesel,30,62.8,1.6
12250,17133,Automatic, Fiesta,2017,Petrol,145,54.3,1
9695,16110,Manual, Fiesta,2018,Petrol,145,55.4,1.1
11000,23500,Manual, Focus,2017,Petrol,150,60.1,1
13500,11382,Manual, Focus,2018,Petrol,145,57.7,1
9495,30600,Automatic, Fiesta,2017,Petrol,0,57.7,1
9999,34300,Manual, Fiesta,2016,Petrol,0,65.7,1
8499,47000,Manual, Fiesta,2017,Petrol,150,54.3,1.2
6999,50000,Manual, Fiesta,2014,Petrol,0,65.7,1
7499,35000,Manual, Fiesta,2016,Diesel,0,78.5,1.5
19000,16000,Manual, Focus,2018,Petrol,150,41.5,2
8990,25655,Manual, Fiesta,2017,Petrol,150,65.7,1
5395,44000,Manual, Fiesta,2011,Petrol,125,50.4,1.2
7390,17014,Manual, Fiesta,2014,Petrol,0,65.7,1
5490,68274,Manual, Focus,2011,Petrol,145,47.9,1.6
6995,32000,Manual, Fiesta,2016,Petrol,20,62.8,1
6995,33000,Manual, Fiesta,2016,Petrol,20,62.8,1
7495,24000,Manual, Fiesta,2015,Petrol,145,47.9,1.6
9995,51000,Manual, Focus,2017,Diesel,150,74.3,1.5
8995,22000,Manual, Fiesta,2017,Petrol,145,47.9,1.6
10490,37000,Manual, Focus,2017,Diesel,150,74.3,1.5
8490,55000,Manual, Fiesta,2014,Petrol,150,47.9,1.6
6495,52871,Manual, Focus,2014,Petrol,20,58.9,1
2750,98000,Manual, Fiesta,2009,Petrol,145,49.6,1.2
2175,95000,Manual, Fiesta,2008,Petrol,160,45.6,1.4
2250,61000,Manual, Fiesta,2008,Petrol,145,47.1,1.2
1999,90000,Manual, Fiesta,2008,Petrol,160,45.6,1.4
2275,45000,Manual, Fiesta,2006,Petrol,165,47.1,1.2
1799,103000,Manual, Fiesta,2008,Petrol,150,47.1,1.2
2499,83000,Automatic, Fiesta,2008,Petrol,265,38.2,1.6
2375,89000,Manual, Focus,2008,Petrol,205,42.2,1.6
7695,29000,Manual, Fiesta,2015,Diesel,0,78.5,1.6
11900,22422,Automatic, Fiesta,2017,Petrol,145,54.3,1
14995,15000,Automatic, Fiesta,2018,Petrol,145,48.7,1
5995,22000,Manual, Fiesta,2016,Petrol,125,54.3,1.2
7438,42701,Manual, Fiesta,2016,Petrol,125,54.3,1.2
11890,12490,Automatic, Fiesta,2017,Petrol,145,54.3,1
5490,93591,Manual, Focus,2012,Diesel,125,56.5,2
6990,23356,Manual, Fiesta,2014,Petrol,0,65.7,1
4995,44000,Manual, Fiesta,2014,Petrol,0,65.7,1
5995,89000,Automatic, Focus,2014,Diesel,145,53.3,2
6995,17000,Manual, Fiesta,2017,Diesel,145,85.6,1.5
7995,51000,Manual, Focus,2015,Petrol,20,60.1,1
9995,48000,Manual, Focus,2016,Diesel,0,74.3,1.5
5495,77000,Manual, Focus,2011,Petrol,145,47.9,1.6
9995,22000,Manual, Focus,2015,Petrol,20,60.1,1
2725,95000,Manual, Focus,2010,Petrol,200,42.2,1.6
2645,105000,Manual, Focus,2010,Petrol,200,42.2,1.6
3350,52000,Manual, Focus,2009,Petrol,200,42.2,1.6
999,111000,Manual, Fiesta,2004,Petrol,160,45.6,1.2
1999,109000,Manual, Focus,2009,Petrol,235,40.4,1.8
7495,41000,Manual, Fiesta,2014,Petrol,20,62.8,1
12000,2317,Manual, Fiesta,2019,Petrol,145,48.7,1.1
12000,5517,Manual, Fiesta,2019,Petrol,145,48.7,1.1
10500,32176,Manual, EcoSport,2017,Petrol,145,53.3,1
14500,7692,Manual, EcoSport,2018,Diesel,150,67.3,1.5
11000,17311,Manual, Fiesta,2018,Petrol,150,65.7,1
1449,101000,Manual, Focus,2005,Petrol,200,42.1,1.6
22000,4855,Automatic, Focus,2019,Diesel,145,64.2,2
16000,3571,Manual, Fiesta,2019,Petrol,145,60.1,1
7000,49142,Manual, Fiesta,2015,Petrol,125,54.3,1.2
8500,30114,Manual, Fiesta,2017,Petrol,150,64.2,1.1
11000,48961,Manual, Focus,2018,Petrol,150,57.7,1
9500,37463,Manual, Fiesta,2017,Petrol,150,65.7,1
10000,11964,Manual, Fiesta,2016,Petrol,0,65.7,1
16000,5367,Automatic, Focus,2019,Petrol,150,50.4,1
10000,19785,Manual, Focus,2016,Petrol,20,60.1,1
9600,34506,Manual, Fiesta,2018,Petrol,145,65.7,1
10000,31119,Manual, Fiesta,2017,Petrol,150,65.7,1
9500,31467,Manual, Fiesta,2017,Petrol,0,65.7,1
8000,24408,Manual, Fiesta,2016,Petrol,0,65.7,1
9000,49015,Manual, Fiesta,2018,Petrol,145,65.7,1
10300,22999,Manual, EcoSport,2017,Petrol,145,52.3,1
1695,103000,Manual, Fiesta,2007,Petrol,165,45.6,1.4
14500,22587,Automatic, Focus,2018,Petrol,145,51.4,1
3500,85000,Manual, Fiesta,2012,Diesel,20,68.9,1.4
5500,34000,Manual, Fiesta,2015,Petrol,125,54.3,1.2
5000,76000,Manual, Focus,2012,Petrol,30,56.5,1
14000,13,Manual, Fiesta,2020,Petrol,150,55.4,1
14000,9,Manual, Fiesta,2020,Petrol,150,55.4,1
14000,10,Manual, Fiesta,2020,Petrol,150,55.4,1
2595,80000,Manual, Fiesta,2009,Petrol,125,52.3,1.2
7000,47000,Automatic, Fiesta,2014,Petrol,150,47.9,1.6
8995,30000,Manual, EcoSport,2017,Diesel,30,64.2,1.5
7495,28315,Manual, Fiesta,2016,Petrol,0,65.7,1
10995,36000,Manual, Fiesta,2018,Petrol,150,65.7,1
6995,21000,Manual, Fiesta,2017,Petrol,125,54.3,1.2
4195,62506,Automatic, Focus,2011,Petrol,260,36.7,1.6
6494,53844,Manual, Focus,2015,Petrol,20,60.1,1
6495,53844,Manual, Focus,2015,Petrol,20,60.1,1
9750,15354,Manual, Focus,2017,Petrol,20,61.4,1
795,71214,Manual, Focus,2005,Petrol,200,42.1,1.6
3895,60190,Automatic, Focus,2009,Petrol,265,37.7,1.6
4490,89000,Manual, Focus,2011,Petrol,150,47.9,1.6
10640,30000,Manual, Fiesta,2018,Petrol,145,57.7,1
1450,100100,Manual, Focus,2007,Petrol,200,42.8,1.6
5400,56000,Manual, Focus,2012,Petrol,30,56.5,1
2900,75800,Automatic, Focus,2008,Petrol,260,37.7,1.6
3200,68700,Manual, Fiesta,2010,Diesel,20,67.3,1.4
10000,14790,Manual, Focus,2017,Petrol,20,61.4,1
10600,10021,Manual, Focus,2017,Petrol,20,61.4,1
12400,20396,Manual, Fiesta,2018,Petrol,145,65.7,1
9700,10190,Manual, Focus,2017,Petrol,20,61.4,1
8200,47021,Automatic, Focus,2016,Petrol,125,51.4,1
12300,31372,Automatic, Fiesta,2018,Petrol,145,54.3,1
11400,27839,Automatic, Fiesta,2018,Petrol,145,54.3,1
10500,36238,Manual, Fiesta,2018,Petrol,145,65.7,1
10000,3840,Automatic, Fiesta,2016,Petrol,0,57.7,1
4170,115000,Manual, Focus,2012,Diesel,20,67.3,1.6
10800,38035,Automatic, Fiesta,2018,Petrol,145,54.3,1
11070,32790,Automatic, Fiesta,2018,Petrol,145,54.3,1
6250,20930,Manual, Fiesta,2013,Petrol,30,54.3,1.2
8200,15231,Manual, Fiesta,2017,Diesel,0,78.5,1.5
13000,11913,Manual, Focus,2018,Petrol,145,58.9,1
9000,17988,Manual, Fiesta,2017,Petrol,0,65.7,1
10500,30628,Automatic, Fiesta,2018,Petrol,150,54.3,1
9900,35500,Manual, Focus,2017,Diesel,0,74.3,1.5
10200,66486,Manual, Focus,2015,Diesel,20,67.3,2
10500,31481,Manual, Focus,2016,Diesel,0,74.3,1.5
6295,77000,Manual, Focus,2015,Diesel,0,74.3,1.5
2690,109000,Manual, Fiesta,2010,Diesel,0,76.3,1.6
4690,63000,Manual, Fiesta,2015,Petrol,30,54.3,1.2
10500,29740,Manual, Fiesta,2018,Petrol,145,65.7,1
10500,33760,Manual, Fiesta,2018,Petrol,145,65.7,1
9000,31640,Manual, Fiesta,2017,Diesel,265,78.5,1.5
7300,48118,Manual, Fiesta,2016,Petrol,0,65.7,1
7000,78533,Manual, Focus,2015,Diesel,0,74.3,1.5
2400,92000,Manual, Focus,2009,Petrol,200,42.2,1.6
11400,26656,Manual, Focus,2018,Petrol,145,57.7,1
13000,23670,Automatic, Focus,2017,Petrol,145,46.3,1.5
8700,29308,Manual, Fiesta,2018,Petrol,150,65.7,1
8900,53503,Manual, Fiesta,2018,Petrol,150,65.7,1
9500,8770,Manual, Fiesta,2017,Petrol,150,65.7,1
7700,55952,Manual, Focus,2015,Diesel,0,74.3,1.5
9800,40166,Manual, Focus,2017,Petrol,20,58.9,1
6800,35416,Manual, Fiesta,2015,Petrol,125,54.3,1.2
11500,27348,Automatic, Focus,2017,Petrol,145,46.3,1.5
8700,27725,Manual, Fiesta,2017,Petrol,0,65.7,1
9500,29063,Manual, Fiesta,2014,Petrol,150,47.9,1.6
8500,47311,Manual, Fiesta,2017,Petrol,150,65.7,1
9100,55717,Manual, Fiesta,2018,Diesel,145,88.3,1.5
9500,30292,Automatic, Focus,2015,Petrol,165,44.8,1.6
10500,30012,Automatic, Fiesta,2018,Petrol,150,54.3,1
9800,24500,Manual, Focus,2017,Petrol,20,60.1,1
11250,23156,Automatic, Focus,2017,Petrol,150,51.4,1
9600,41947,Manual, Focus,2017,Diesel,150,74.3,1.5
10500,30721,Automatic, Fiesta,2018,Petrol,150,54.3,1
10500,9960,Manual, EcoSport,2017,Diesel,150,64.2,1.5
11500,22200,Automatic, Fiesta,2017,Petrol,150,54.3,1
2499,115000,Manual, Focus,2008,Petrol,235,39.8,2
6288,46000,Manual, Focus,2011,Petrol,145,47.9,1.6
8499,29000,Manual, Fiesta,2016,Petrol,125,54.3,1.2
11599,19000,Manual, EcoSport,2018,Petrol,150,54.3,1
7688,28000,Manual, Fiesta,2015,Petrol,0,65.7,1
5988,53000,Manual, Fiesta,2013,Petrol,0,65.7,1
10800,22988,Manual, Focus,2017,Petrol,20,60.1,1
9200,45397,Automatic, EcoSport,2016,Petrol,165,44.8,1.5
14250,40696,Manual, Focus,2016,Diesel,20,67.3,2
9100,10915,Manual, EcoSport,2017,Petrol,125,52.3,1
8800,20221,Manual, Fiesta,2017,Petrol,0,65.7,1
8000,32402,Manual, Fiesta,2018,Petrol,145,64.2,1.1
9750,39426,Manual, Fiesta,2017,Petrol,20,62.8,1
6300,29423,Manual, Fiesta,2015,Petrol,125,54.3,1.2
9800,22411,Manual, EcoSport,2017,Diesel,145,64.2,1.5
9800,20936,Manual, EcoSport,2017,Petrol,145,53.3,1
10900,23138,Manual, Fiesta,2016,Petrol,145,47.9,1.6
11000,20277,Manual, Fiesta,2019,Petrol,150,56.5,1
13500,27916,Manual, Focus,2019,Diesel,150,80.7,1.5
13000,34466,Manual, Focus,2019,Diesel,150,80.7,1.5
10750,26401,Manual, Fiesta,2019,Petrol,150,56.5,1
10750,26872,Manual, Fiesta,2019,Petrol,150,56.5,1
9850,45275,Manual, Fiesta,2019,Petrol,150,56.5,1
11000,19153,Manual, Fiesta,2019,Petrol,150,56.5,1
11000,16552,Manual, Fiesta,2018,Diesel,150,58.9,1.5
6000,42066,Manual, Fiesta,2014,Petrol,30,54.3,1.2
8300,28747,Manual, Fiesta,2017,Petrol,0,65.7,1
9300,43826,Manual, Fiesta,2018,Diesel,145,58.9,1.5
12300,29568,Manual, Focus,2018,Diesel,145,80.7,1.5
8000,51378,Manual, Focus,2017,Petrol,145,60.1,1
8200,29887,Manual, Fiesta,2017,Diesel,0,78.5,1.5
7900,58898,Manual, Focus,2016,Diesel,0,74.3,1.5
8700,23246,Manual, Fiesta,2016,Diesel,0,78.5,1.5
7500,42112,Manual, Focus,2015,Petrol,20,61.4,1
9600,22935,Manual, Fiesta,2017,Petrol,145,62.8,1
9800,26141,Manual, Fiesta,2017,Petrol,20,62.8,1
8500,26360,Manual, Fiesta,2017,Diesel,0,88.3,1.5
8400,60025,Manual, Fiesta,2018,Petrol,145,65.7,1
7200,33625,Manual, Fiesta,2016,Diesel,0,78.5,1.5
17495,5300,Automatic, Focus,2018,Diesel,150,67.3,1.5
7000,27500,Manual, Fiesta,2014,Petrol,30,54.3,1.2
8200,20636,Manual, Fiesta,2017,Petrol,0,65.7,1
8400,26645,Manual, Fiesta,2017,Petrol,0,65.7,1
8400,25693,Manual, Fiesta,2017,Petrol,145,65.7,1
9000,22903,Manual, Fiesta,2017,Petrol,0,65.7,1
8200,30372,Manual, Fiesta,2017,Petrol,0,65.7,1
8300,27188,Manual, Fiesta,2017,Petrol,0,65.7,1
8500,23693,Manual, Fiesta,2017,Petrol,145,65.7,1
9950,17502,Manual, Fiesta,2017,Petrol,150,65.7,1
9900,31821,Automatic, Focus,2017,Petrol,125,51.4,1
11500,18413,Manual, Focus,2017,Petrol,150,60.1,1
8100,31277,Manual, Fiesta,2017,Petrol,0,65.7,1
8700,35361,Manual, Fiesta,2018,Petrol,145,64.2,1.1
12495,4000,Automatic, Focus,2017,Petrol,160,44.8,1.6
6995,21793,Manual, Fiesta,2014,Petrol,0,65.7,1
9995,4000,Automatic, Fiesta,2015,Petrol,145,47.9,1.6
15495,3000,Automatic, Fiesta,2020,Petrol,145,48.7,1
11995,7000,Manual, Fiesta,2018,Petrol,145,65.7,1
13495,3000,Automatic, Focus,2017,Petrol,145,51.4,1
9600,16875,Manual, Fiesta,2018,Petrol,145,65.7,1
8800,18330,Manual, Fiesta,2017,Petrol,145,65.7,1
8600,25919,Manual, Fiesta,2017,Petrol,0,65.7,1
11900,30898,Manual, Focus,2016,Diesel,20,67.3,2
7000,33533,Manual, Fiesta,2013,Petrol,0,65.7,1
7900,61111,Manual, Focus,2016,Diesel,0,74.3,1.5
9300,56539,Automatic, Focus,2017,Diesel,145,74.3,1.5
8300,27363,Manual, Fiesta,2017,Petrol,0,65.7,1
11995,13000,Automatic, Focus,2016,Diesel,20,67.3,1.5
16495,1000,Automatic, Fiesta,2019,Petrol,145,48.7,1
9900,21492,Manual, Focus,2017,Petrol,20,61.4,1
9500,15344,Manual, Focus,2017,Petrol,20,61.4,1
12300,13255,Manual, Focus,2018,Petrol,145,57.7,1
9600,50689,Manual, Focus,2017,Diesel,0,74.3,1.5
7999,36384,Manual, EcoSport,2015,Petrol,125,53.3,1
9999,18956,Manual, Fiesta,2017,Petrol,150,65.7,1
9400,25998,Manual, Focus,2016,Petrol,20,61.4,1
8700,37897,Manual, Fiesta,2018,Petrol,145,64.2,1.1
8700,37345,Manual, Fiesta,2018,Petrol,145,64.2,1.1
7500,13928,Manual, Fiesta,2016,Petrol,125,54.3,1.2
9800,33629,Manual, Focus,2017,Diesel,145,74.3,1.5
10995,3000,Automatic, Fiesta,2016,Petrol,145,47.9,1.6
19995,500,Automatic, Focus,2020,Petrol,150,50.4,1
13495,11600,Automatic, Focus,2015,Petrol,150,46.3,1.5
14995,1000,Automatic, EcoSport,2018,Petrol,145,48.7,1
18995,1400,Automatic, EcoSport,2019,Petrol,150,44.1,1
9995,7800,Automatic, Fiesta,2015,Petrol,150,47.9,1.6
9000,25915,Manual, Fiesta,2016,Petrol,20,62.8,1
8000,43526,Manual, Focus,2016,Diesel,0,74.3,1.5
7300,31626,Manual, Fiesta,2015,Petrol,0,65.7,1
9300,43331,Manual, Fiesta,2018,Diesel,145,58.9,1.5
8800,18481,Manual, Fiesta,2017,Petrol,0,65.7,1
10600,25151,Manual, Focus,2018,Petrol,145,57.7,1
12700,12038,Manual, Fiesta,2018,Petrol,145,65.7,1
10300,45773,Manual, Focus,2018,Petrol,145,57.7,1
10000,24026,Manual, EcoSport,2017,Petrol,125,52.3,1
10000,20911,Manual, Fiesta,2017,Petrol,150,65.7,1
6950,44545,Manual, Fiesta,2016,Petrol,125,54.3,1.2
10500,26000,Automatic, Focus,2016,Diesel,30,64.2,2
2950,68500,Manual, Focus,2009,Petrol,205,42.2,1.6
8500,20844,Manual, Fiesta,2016,Petrol,0,65.7,1
8500,36530,Manual, EcoSport,2016,Diesel,30,64.2,1.5
11600,26119,Manual, Fiesta,2018,Petrol,150,62.8,1
6975,79347,Manual, Focus,2015,Diesel,0,67.3,1.5
5925,46054,Manual, Focus,2011,Petrol,145,47.9,1.6
8100,37252,Manual, Focus,2015,Diesel,20,67.3,1.6
3800,67253,Manual, Fiesta,2009,Petrol,145,49.6,1.2
3784,48555,Manual, Fiesta,2009,Petrol,125,51.4,1.2
4045,63400,Manual, Fiesta,2009,Petrol,145,49.6,1.2
8950,46994,Manual, Focus,2017,Petrol,20,61.4,1
9200,46249,Manual, Focus,2017,Petrol,145,61.4,1
9313,42740,Manual, Focus,2016,Petrol,20,60.1,1
10000,19279,Manual, Fiesta,2018,Petrol,145,65.7,1
17945,8270,Manual, Focus,2018,Petrol,145,41.5,2
15980,8144,Manual, Focus,2017,Petrol,145,41.5,2
9690,21523,Manual, Fiesta,2017,Petrol,0,65.7,1
17195,3097,Manual, EcoSport,2019,Petrol,145,51.4,1
6695,65000,Manual, Focus,2014,Diesel,20,67.3,1.6
3295,80000,Manual, Focus,2009,Petrol,235,40.4,1.8
13995,4000,Automatic, EcoSport,2018,Petrol,145,45.6,1
12995,2000,Automatic, Focus,2017,Petrol,145,51.4,1
8800,22837,Manual, EcoSport,2015,Petrol,160,44.8,1.5
8800,20044,Manual, Fiesta,2016,Petrol,0,65.7,1
9471,15984,Manual, Fiesta,2017,Petrol,0,65.7,1
8988,22029,Manual, Fiesta,2017,Petrol,0,65.7,1
10499,22740,Manual, EcoSport,2017,Petrol,125,52.3,1
14999,2587,Automatic, EcoSport,2019,Petrol,145,45.6,1
7755,31700,Manual, EcoSport,2014,Diesel,30,61.4,1.5
9000,27183,Manual, EcoSport,2015,Petrol,125,53.3,1
9800,33567,Manual, EcoSport,2017,Petrol,125,53.3,1
9500,14879,Manual, Fiesta,2016,Petrol,0,65.7,1
9500,12801,Manual, Fiesta,2017,Petrol,0,65.7,1
9000,22331,Manual, Focus,2015,Petrol,20,61.4,1
11000,14386,Manual, EcoSport,2017,Petrol,145,52.3,1
11000,11809,Automatic, EcoSport,2017,Petrol,160,44.8,1.5
6495,54807,Automatic, Fiesta,2060,Petrol,205,42.8,1.4
12500,20668,Manual, Focus,2017,Petrol,20,61.4,1
12000,15238,Automatic, Focus,2017,Petrol,125,51.4,1
5995,55000,Automatic, Fiesta,2010,Petrol,195,42.8,1.4
7695,75000,Manual, Focus,2015,Diesel,20,67.3,1.6
7695,67000,Manual, Focus,2015,Diesel,20,67.3,1.6
4495,87577,Manual, Focus,2011,Petrol,145,47.9,1.6
2500,98500,Manual, Focus,2008,Petrol,200,42.2,1.6
2495,78580,Manual, Focus,2007,Petrol,200,42.2,1.4
12995,17161,Manual, Focus,2018,Petrol,145,57.7,1
7495,26417,Manual, Fiesta,2015,Petrol,0,65.7,1
7695,30889,Automatic, Fiesta,2013,Petrol,150,47.9,1.6
8495,25000,Manual, Fiesta,2015,Petrol,0,65.7,1
16995,4777,Manual, Focus,2019,Petrol,145,60.1,1
12495,21215,Manual, Focus,2018,Petrol,145,57.7,1
5995,36500,Manual, Focus,2014,Diesel,20,67.3,1.6
9429,19491,Manual, Fiesta,2017,Petrol,0,65.7,1
1495,105000,Manual, Focus,2006,Diesel,125,58.9,1.6
2100,79000,Manual, Fiesta,2007,Petrol,160,41.5,1.2
2495,70730,Automatic, Focus,2006,Petrol,260,36.7,1.6
4195,91598,Manual, Fiesta,2012,Petrol,125,48.7,1.4
2495,87908,Automatic, Focus,2005,Petrol,265,36.7,1.6
13500,7181,Manual, Fiesta,2018,Petrol,145,65.7,1
19500,3000,Manual, Focus,2019,Diesel,145,74.3,1.5
